order_id,arrival_time,month,weekday,hour,order_type,sla_minutes,num_items,product_class,scenario
136006,2026-08-21 11:52:00,8,friday,11,normal,1440,6,A,base
136007,2026-08-21 11:52:30,8,friday,11,normal,1440,4,A,base
136008,2026-08-21 11:55:00,8,friday,11,normal,1440,1,A,base
136009,2026-08-21 11:55:14,8,friday,11,normal,1440,3,C,base
136010,2026-08-21 11:55:49,8,friday,11,normal,1440,13,A,base
136011,2026-08-21 11:55:53,8,friday,11,normal,1440,2,A,base
136012,2026-08-21 11:56:13,8,friday,11,normal,1440,6,A,base
136013,2026-08-21 11:57:24,8,friday,11,normal,1440,3,A,base
136014,2026-08-21 11:57:31,8,friday,11,normal,1440,4,A,base
136015,2026-08-21 11:57:59,8,friday,11,normal,1440,1,A,base
136016,2026-08-21 11:58:11,8,friday,11,normal,1440,8,A,base
136017,2026-08-21 12:01:04,8,friday,12,normal,1440,4,C,base
136018,2026-08-21 12:01:46,8,friday,12,normal,1440,3,A,base
136019,2026-08-21 12:02:43,8,friday,12,normal,1440,1,C,base
136020,2026-08-21 12:03:05,8,friday,12,normal,1440,4,A,base
136021,2026-08-21 12:05:07,8,friday,12,normal,1440,2,B,base
136022,2026-08-21 12:05:09,8,friday,12,normal,1440,4,B,base
136023,2026-08-21 12:06:10,8,friday,12,normal,1440,4,A,base
136024,2026-08-21 12:07:13,8,friday,12,normal,1440,1,A,base
136025,2026-08-21 12:07:21,8,friday,12,normal,1440,11,B,base
136026,2026-08-21 12:09:05,8,friday,12,normal,1440,2,C,base
136027,2026-08-21 12:09:38,8,friday,12,normal,1440,2,B,base
136028,2026-08-21 12:09:46,8,friday,12,normal,1440,5,B,base
136029,2026-08-21 12:11:34,8,friday,12,normal,1440,2,A,base
136030,2026-08-21 12:12:26,8,friday,12,normal,1440,5,C,base
136031,2026-08-21 12:13:00,8,friday,12,normal,1440,2,B,base
136032,2026-08-21 12:13:20,8,friday,12,normal,1440,2,C,base
136033,2026-08-21 12:14:26,8,friday,12,normal,1440,3,A,base
136034,2026-08-21 12:15:10,8,friday,12,urgent,240,2,A,base
136035,2026-08-21 12:15:27,8,friday,12,normal,1440,6,B,base
136036,2026-08-21 12:16:55,8,friday,12,urgent,240,4,A,base
136037,2026-08-21 12:16:57,8,friday,12,normal,1440,5,A,base
136038,2026-08-21 12:17:07,8,friday,12,urgent,240,3,C,base
136039,2026-08-21 12:18:04,8,friday,12,normal,1440,14,B,base
136040,2026-08-21 12:18:37,8,friday,12,normal,1440,12,B,base
136041,2026-08-21 12:18:38,8,friday,12,normal,1440,3,C,base
136042,2026-08-21 12:18:46,8,friday,12,normal,1440,3,B,base
136043,2026-08-21 12:18:53,8,friday,12,normal,1440,4,B,base
136044,2026-08-21 12:19:41,8,friday,12,normal,1440,7,B,base
136045,2026-08-21 12:20:53,8,friday,12,normal,1440,7,A,base
136046,2026-08-21 12:21:31,8,friday,12,normal,1440,7,C,base
136047,2026-08-21 12:21:33,8,friday,12,normal,1440,4,A,base
136048,2026-08-21 12:24:42,8,friday,12,normal,1440,3,A,base
136049,2026-08-21 12:24:55,8,friday,12,normal,1440,9,B,base
136050,2026-08-21 12:25:15,8,friday,12,normal,1440,3,B,base
136051,2026-08-21 12:27:10,8,friday,12,normal,1440,1,A,base
136052,2026-08-21 12:27:10,8,friday,12,normal,1440,6,A,base
136053,2026-08-21 12:28:10,8,friday,12,normal,1440,2,A,base
136054,2026-08-21 12:29:31,8,friday,12,normal,1440,5,A,base
136055,2026-08-21 12:29:39,8,friday,12,normal,1440,3,B,base
136056,2026-08-21 12:30:06,8,friday,12,normal,1440,1,A,base
136057,2026-08-21 12:31:40,8,friday,12,normal,1440,1,A,base
136058,2026-08-21 12:33:30,8,friday,12,normal,1440,2,A,base
136059,2026-08-21 12:34:03,8,friday,12,normal,1440,1,A,base
136060,2026-08-21 12:35:42,8,friday,12,normal,1440,4,A,base
136061,2026-08-21 12:36:20,8,friday,12,normal,1440,2,B,base
136062,2026-08-21 12:37:20,8,friday,12,normal,1440,2,C,base
136063,2026-08-21 12:38:10,8,friday,12,normal,1440,3,C,base
136064,2026-08-21 12:40:01,8,friday,12,normal,1440,3,A,base
136065,2026-08-21 12:40:15,8,friday,12,normal,1440,4,C,base
136066,2026-08-21 12:40:18,8,friday,12,normal,1440,1,A,base
136067,2026-08-21 12:40:43,8,friday,12,normal,1440,3,A,base
136068,2026-08-21 12:42:26,8,friday,12,normal,1440,7,B,base
136069,2026-08-21 12:44:03,8,friday,12,normal,1440,4,B,base
136070,2026-08-21 12:44:53,8,friday,12,normal,1440,2,B,base
136071,2026-08-21 12:45:34,8,friday,12,normal,1440,2,A,base
136072,2026-08-21 12:45:45,8,friday,12,normal,1440,6,B,base
136073,2026-08-21 12:46:34,8,friday,12,normal,1440,10,B,base
136074,2026-08-21 12:47:20,8,friday,12,normal,1440,5,B,base
136075,2026-08-21 12:48:49,8,friday,12,urgent,240,8,B,base
136076,2026-08-21 12:49:47,8,friday,12,urgent,240,4,B,base
136077,2026-08-21 12:50:18,8,friday,12,normal,1440,1,A,base
136078,2026-08-21 12:51:13,8,friday,12,normal,1440,3,A,base
136079,2026-08-21 12:51:32,8,friday,12,normal,1440,2,A,base
136080,2026-08-21 12:51:51,8,friday,12,normal,1440,4,A,base
136081,2026-08-21 12:53:23,8,friday,12,normal,1440,2,A,base
136082,2026-08-21 12:53:48,8,friday,12,normal,1440,6,A,base
136083,2026-08-21 12:55:06,8,friday,12,normal,1440,3,B,base
136084,2026-08-21 12:56:09,8,friday,12,normal,1440,2,B,base
136085,2026-08-21 12:57:32,8,friday,12,normal,1440,4,B,base
136086,2026-08-21 12:58:22,8,friday,12,normal,1440,2,B,base
136087,2026-08-21 12:58:22,8,friday,12,urgent,240,7,B,base
136088,2026-08-21 12:58:36,8,friday,12,urgent,240,6,A,base
136089,2026-08-21 12:59:33,8,friday,12,urgent,240,2,A,base
136090,2026-08-21 13:02:49,8,friday,13,normal,1440,2,A,base
136091,2026-08-21 13:03:07,8,friday,13,normal,1440,4,B,base
136092,2026-08-21 13:04:19,8,friday,13,normal,1440,7,C,base
136093,2026-08-21 13:07:59,8,friday,13,normal,1440,7,A,base
136094,2026-08-21 13:08:35,8,friday,13,normal,1440,2,A,base
136095,2026-08-21 13:09:46,8,friday,13,normal,1440,1,C,base
136096,2026-08-21 13:10:57,8,friday,13,normal,1440,2,A,base
136097,2026-08-21 13:12:57,8,friday,13,normal,1440,2,B,base
136098,2026-08-21 13:14:00,8,friday,13,normal,1440,2,B,base
136099,2026-08-21 13:19:12,8,friday,13,normal,1440,6,A,base
136100,2026-08-21 13:20:12,8,friday,13,normal,1440,2,B,base
136101,2026-08-21 13:20:34,8,friday,13,normal,1440,6,B,base
136102,2026-08-21 13:20:41,8,friday,13,normal,1440,7,B,base
136103,2026-08-21 13:21:35,8,friday,13,normal,1440,4,B,base
136104,2026-08-21 13:24:50,8,friday,13,normal,1440,5,A,base
136105,2026-08-21 13:27:57,8,friday,13,urgent,240,3,A,base
136106,2026-08-21 13:28:50,8,friday,13,normal,1440,6,B,base
136107,2026-08-21 13:30:38,8,friday,13,normal,1440,4,A,base
136108,2026-08-21 13:32:00,8,friday,13,normal,1440,4,B,base
136109,2026-08-21 13:37:25,8,friday,13,normal,1440,5,B,base
136110,2026-08-21 13:37:50,8,friday,13,normal,1440,7,B,base
136111,2026-08-21 13:38:29,8,friday,13,normal,1440,2,B,base
136112,2026-08-21 13:38:39,8,friday,13,normal,1440,3,B,base
136113,2026-08-21 13:42:14,8,friday,13,urgent,240,1,B,base
136114,2026-08-21 13:47:18,8,friday,13,normal,1440,8,C,base
136115,2026-08-21 13:48:09,8,friday,13,normal,1440,3,A,base
136116,2026-08-21 13:54:16,8,friday,13,normal,1440,2,B,base
136117,2026-08-21 13:54:36,8,friday,13,normal,1440,5,A,base
136118,2026-08-21 13:58:23,8,friday,13,normal,1440,3,C,base
136119,2026-08-21 13:58:43,8,friday,13,normal,1440,8,B,base
136120,2026-08-21 14:01:45,8,friday,14,normal,1440,7,A,base
136121,2026-08-21 14:05:44,8,friday,14,normal,1440,2,B,base
136122,2026-08-21 14:06:51,8,friday,14,normal,1440,2,A,base
136123,2026-08-21 14:07:06,8,friday,14,normal,1440,4,A,base
136124,2026-08-21 14:08:02,8,friday,14,urgent,240,15,A,base
136125,2026-08-21 14:11:57,8,friday,14,urgent,240,1,A,base
136126,2026-08-21 14:13:07,8,friday,14,normal,1440,4,C,base
136127,2026-08-21 14:14:34,8,friday,14,normal,1440,6,B,base
136128,2026-08-21 14:15:34,8,friday,14,normal,1440,1,A,base
136129,2026-08-21 14:17:55,8,friday,14,normal,1440,2,A,base
136130,2026-08-21 14:18:30,8,friday,14,normal,1440,3,A,base
136131,2026-08-21 14:19:27,8,friday,14,normal,1440,4,A,base
136132,2026-08-21 14:19:31,8,friday,14,urgent,240,4,C,base
136133,2026-08-21 14:22:22,8,friday,14,normal,1440,5,C,base
136134,2026-08-21 14:24:47,8,friday,14,normal,1440,5,A,base
136135,2026-08-21 14:25:16,8,friday,14,urgent,240,2,A,base
136136,2026-08-21 14:27:08,8,friday,14,normal,1440,2,A,base
136137,2026-08-21 14:28:11,8,friday,14,normal,1440,3,A,base
136138,2026-08-21 14:28:53,8,friday,14,normal,1440,4,C,base
136139,2026-08-21 14:30:52,8,friday,14,normal,1440,1,B,base
136140,2026-08-21 14:31:22,8,friday,14,normal,1440,6,C,base
136141,2026-08-21 14:32:30,8,friday,14,urgent,240,5,A,base
136142,2026-08-21 14:33:52,8,friday,14,urgent,240,2,B,base
136143,2026-08-21 14:34:57,8,friday,14,normal,1440,4,B,base
136144,2026-08-21 14:35:49,8,friday,14,normal,1440,1,B,base
136145,2026-08-21 14:36:17,8,friday,14,normal,1440,1,B,base
136146,2026-08-21 14:38:23,8,friday,14,normal,1440,3,B,base
136147,2026-08-21 14:38:39,8,friday,14,normal,1440,4,B,base
136148,2026-08-21 14:40:26,8,friday,14,normal,1440,3,A,base
136149,2026-08-21 14:41:25,8,friday,14,urgent,240,2,B,base
136150,2026-08-21 14:41:29,8,friday,14,normal,1440,4,B,base
136151,2026-08-21 14:49:55,8,friday,14,normal,1440,3,A,base
136152,2026-08-21 14:49:56,8,friday,14,normal,1440,2,B,base
136153,2026-08-21 14:54:17,8,friday,14,normal,1440,3,B,base
136154,2026-08-21 14:54:36,8,friday,14,normal,1440,2,A,base
136155,2026-08-21 14:56:29,8,friday,14,normal,1440,3,C,base
136156,2026-08-21 14:56:34,8,friday,14,normal,1440,3,B,base
136157,2026-08-21 14:56:43,8,friday,14,normal,1440,2,A,base
136158,2026-08-21 14:58:16,8,friday,14,normal,1440,4,B,base
136159,2026-08-21 14:58:38,8,friday,14,normal,1440,2,B,base
136160,2026-08-21 15:00:16,8,friday,15,normal,1440,6,B,base
136161,2026-08-21 15:01:14,8,friday,15,normal,1440,4,A,base
136162,2026-08-21 15:01:43,8,friday,15,normal,1440,2,C,base
136163,2026-08-21 15:02:24,8,friday,15,normal,1440,6,A,base
136164,2026-08-21 15:02:30,8,friday,15,normal,1440,7,B,base
136165,2026-08-21 15:03:34,8,friday,15,normal,1440,2,A,base
136166,2026-08-21 15:03:55,8,friday,15,normal,1440,3,A,base
136167,2026-08-21 15:04:01,8,friday,15,normal,1440,2,B,base
136168,2026-08-21 15:04:03,8,friday,15,normal,1440,2,C,base
136169,2026-08-21 15:06:22,8,friday,15,normal,1440,3,B,base
136170,2026-08-21 15:09:02,8,friday,15,normal,1440,7,C,base
136171,2026-08-21 15:09:06,8,friday,15,normal,1440,2,B,base
136172,2026-08-21 15:10:10,8,friday,15,normal,1440,2,A,base
136173,2026-08-21 15:10:25,8,friday,15,normal,1440,3,C,base
136174,2026-08-21 15:11:01,8,friday,15,normal,1440,2,B,base
136175,2026-08-21 15:12:00,8,friday,15,urgent,240,5,A,base
136176,2026-08-21 15:12:20,8,friday,15,normal,1440,4,C,base
136177,2026-08-21 15:13:34,8,friday,15,normal,1440,3,A,base
136178,2026-08-21 15:14:39,8,friday,15,normal,1440,3,B,base
136179,2026-08-21 15:14:52,8,friday,15,normal,1440,3,B,base
136180,2026-08-21 15:15:18,8,friday,15,normal,1440,6,A,base
136181,2026-08-21 15:15:32,8,friday,15,normal,1440,3,A,base
136182,2026-08-21 15:16:06,8,friday,15,normal,1440,5,B,base
136183,2026-08-21 15:16:45,8,friday,15,normal,1440,3,B,base
136184,2026-08-21 15:17:42,8,friday,15,normal,1440,3,B,base
136185,2026-08-21 15:19:16,8,friday,15,normal,1440,4,A,base
136186,2026-08-21 15:23:55,8,friday,15,normal,1440,4,A,base
136187,2026-08-21 15:24:20,8,friday,15,normal,1440,1,B,base
136188,2026-08-21 15:27:03,8,friday,15,normal,1440,5,A,base
136189,2026-08-21 15:28:17,8,friday,15,normal,1440,2,A,base
136190,2026-08-21 15:28:24,8,friday,15,normal,1440,6,A,base
136191,2026-08-21 15:29:04,8,friday,15,normal,1440,3,A,base
136192,2026-08-21 15:30:38,8,friday,15,normal,1440,4,C,base
136193,2026-08-21 15:30:51,8,friday,15,normal,1440,5,A,base
136194,2026-08-21 15:31:36,8,friday,15,normal,1440,1,A,base
136195,2026-08-21 15:33:57,8,friday,15,normal,1440,3,B,base
136196,2026-08-21 15:35:15,8,friday,15,normal,1440,5,B,base
136197,2026-08-21 15:36:14,8,friday,15,normal,1440,3,B,base
136198,2026-08-21 15:40:46,8,friday,15,normal,1440,8,B,base
136199,2026-08-21 15:41:41,8,friday,15,normal,1440,3,B,base
136200,2026-08-21 15:42:40,8,friday,15,normal,1440,1,C,base
136201,2026-08-21 15:43:07,8,friday,15,normal,1440,4,A,base
136202,2026-08-21 15:43:38,8,friday,15,normal,1440,2,A,base
136203,2026-08-21 15:44:11,8,friday,15,normal,1440,4,A,base
136204,2026-08-21 15:46:12,8,friday,15,normal,1440,3,A,base
136205,2026-08-21 15:46:25,8,friday,15,normal,1440,5,C,base
136206,2026-08-21 15:46:35,8,friday,15,normal,1440,4,A,base
136207,2026-08-21 15:46:46,8,friday,15,normal,1440,1,A,base
136208,2026-08-21 15:47:07,8,friday,15,normal,1440,3,B,base
136209,2026-08-21 15:47:37,8,friday,15,normal,1440,3,B,base
136210,2026-08-21 15:47:58,8,friday,15,normal,1440,1,A,base
136211,2026-08-21 15:48:32,8,friday,15,normal,1440,4,C,base
136212,2026-08-21 15:49:47,8,friday,15,normal,1440,2,B,base
136213,2026-08-21 15:50:42,8,friday,15,normal,1440,5,B,base
136214,2026-08-21 15:52:53,8,friday,15,normal,1440,3,A,base
136215,2026-08-21 15:53:57,8,friday,15,normal,1440,3,C,base
136216,2026-08-21 15:54:52,8,friday,15,normal,1440,3,A,base
136217,2026-08-21 15:55:05,8,friday,15,urgent,240,7,A,base
136218,2026-08-21 15:56:43,8,friday,15,urgent,240,6,B,base
136219,2026-08-21 15:59:07,8,friday,15,normal,1440,3,A,base
136220,2026-08-21 15:59:31,8,friday,15,urgent,240,3,B,base
136221,2026-08-21 16:00:12,8,friday,16,normal,1440,5,A,base
136222,2026-08-21 16:00:35,8,friday,16,normal,1440,8,B,base
136223,2026-08-21 16:00:39,8,friday,16,normal,1440,3,A,base
136224,2026-08-21 16:01:17,8,friday,16,normal,1440,3,A,base
136225,2026-08-21 16:01:43,8,friday,16,normal,1440,4,C,base
136226,2026-08-21 16:02:09,8,friday,16,normal,1440,3,A,base
136227,2026-08-21 16:02:38,8,friday,16,normal,1440,4,A,base
136228,2026-08-21 16:03:07,8,friday,16,normal,1440,3,C,base
136229,2026-08-21 16:03:24,8,friday,16,normal,1440,2,B,base
136230,2026-08-21 16:04:22,8,friday,16,normal,1440,3,B,base
136231,2026-08-21 16:04:30,8,friday,16,normal,1440,4,B,base
136232,2026-08-21 16:05:10,8,friday,16,normal,1440,4,B,base
136233,2026-08-21 16:06:15,8,friday,16,normal,1440,5,B,base
136234,2026-08-21 16:07:12,8,friday,16,normal,1440,2,B,base
136235,2026-08-21 16:07:23,8,friday,16,normal,1440,3,A,base
136236,2026-08-21 16:07:34,8,friday,16,normal,1440,3,A,base
136237,2026-08-21 16:08:14,8,friday,16,normal,1440,5,A,base
136238,2026-08-21 16:10:08,8,friday,16,normal,1440,1,A,base
136239,2026-08-21 16:11:15,8,friday,16,normal,1440,4,B,base
136240,2026-08-21 16:12:14,8,friday,16,normal,1440,3,B,base
136241,2026-08-21 16:14:02,8,friday,16,urgent,240,6,B,base
136242,2026-08-21 16:14:05,8,friday,16,normal,1440,1,A,base
136243,2026-08-21 16:17:20,8,friday,16,normal,1440,1,B,base
136244,2026-08-21 16:20:11,8,friday,16,urgent,240,3,B,base
136245,2026-08-21 16:20:13,8,friday,16,normal,1440,3,A,base
136246,2026-08-21 16:22:23,8,friday,16,normal,1440,4,A,base
136247,2026-08-21 16:22:43,8,friday,16,normal,1440,7,A,base
136248,2026-08-21 16:23:27,8,friday,16,normal,1440,3,B,base
136249,2026-08-21 16:25:22,8,friday,16,normal,1440,2,B,base
136250,2026-08-21 16:25:33,8,friday,16,normal,1440,6,B,base
136251,2026-08-21 16:26:25,8,friday,16,normal,1440,5,A,base
136252,2026-08-21 16:26:30,8,friday,16,normal,1440,4,A,base
136253,2026-08-21 16:26:42,8,friday,16,normal,1440,3,B,base
136254,2026-08-21 16:30:03,8,friday,16,normal,1440,4,A,base
136255,2026-08-21 16:31:04,8,friday,16,normal,1440,4,A,base
136256,2026-08-21 16:32:45,8,friday,16,normal,1440,2,A,base
136257,2026-08-21 16:32:49,8,friday,16,normal,1440,3,B,base
136258,2026-08-21 16:34:24,8,friday,16,normal,1440,3,A,base
136259,2026-08-21 16:34:35,8,friday,16,normal,1440,7,A,base
136260,2026-08-21 16:36:52,8,friday,16,normal,1440,5,A,base
136261,2026-08-21 16:40:21,8,friday,16,normal,1440,1,B,base
136262,2026-08-21 16:40:45,8,friday,16,normal,1440,6,C,base
136263,2026-08-21 16:41:36,8,friday,16,normal,1440,3,A,base
136264,2026-08-21 16:42:02,8,friday,16,normal,1440,2,C,base
136265,2026-08-21 16:42:19,8,friday,16,urgent,240,3,A,base
136266,2026-08-21 16:42:39,8,friday,16,normal,1440,4,B,base
136267,2026-08-21 16:43:38,8,friday,16,normal,1440,11,A,base
136268,2026-08-21 16:44:14,8,friday,16,normal,1440,2,A,base
136269,2026-08-21 16:46:59,8,friday,16,normal,1440,5,A,base
136270,2026-08-21 16:47:06,8,friday,16,normal,1440,2,B,base
136271,2026-08-21 16:51:15,8,friday,16,normal,1440,8,A,base
136272,2026-08-21 16:52:01,8,friday,16,normal,1440,3,B,base
136273,2026-08-21 16:52:55,8,friday,16,normal,1440,4,B,base
136274,2026-08-21 16:53:45,8,friday,16,normal,1440,3,A,base
136275,2026-08-21 16:53:51,8,friday,16,normal,1440,7,A,base
136276,2026-08-21 16:55:04,8,friday,16,normal,1440,14,A,base
136277,2026-08-21 16:55:57,8,friday,16,normal,1440,2,A,base
136278,2026-08-21 16:55:59,8,friday,16,normal,1440,5,A,base
136279,2026-08-21 16:56:36,8,friday,16,normal,1440,4,A,base
136280,2026-08-21 16:56:57,8,friday,16,normal,1440,4,C,base
136281,2026-08-21 16:57:17,8,friday,16,normal,1440,3,A,base
136282,2026-08-21 16:58:16,8,friday,16,normal,1440,6,A,base
136283,2026-08-21 16:59:50,8,friday,16,normal,1440,3,B,base
136284,2026-08-21 17:01:28,8,friday,17,normal,1440,4,B,base
136285,2026-08-21 17:04:03,8,friday,17,normal,1440,4,C,base
136286,2026-08-21 17:06:05,8,friday,17,normal,1440,3,A,base
136287,2026-08-21 17:07:52,8,friday,17,normal,1440,3,A,base
136288,2026-08-21 17:09:20,8,friday,17,normal,1440,2,C,base
136289,2026-08-21 17:10:56,8,friday,17,normal,1440,8,A,base
136290,2026-08-21 17:11:14,8,friday,17,normal,1440,3,A,base
136291,2026-08-21 17:12:26,8,friday,17,normal,1440,3,B,base
136292,2026-08-21 17:12:35,8,friday,17,normal,1440,2,B,base
136293,2026-08-21 17:14:18,8,friday,17,normal,1440,4,A,base
136294,2026-08-21 17:15:54,8,friday,17,normal,1440,1,A,base
136295,2026-08-21 17:17:38,8,friday,17,normal,1440,4,B,base
136296,2026-08-21 17:22:11,8,friday,17,normal,1440,6,A,base
136297,2026-08-21 17:22:18,8,friday,17,normal,1440,4,B,base
136298,2026-08-21 17:25:33,8,friday,17,normal,1440,2,C,base
136299,2026-08-21 17:27:09,8,friday,17,normal,1440,1,A,base
136300,2026-08-21 17:28:43,8,friday,17,normal,1440,3,B,base
136301,2026-08-21 17:30:16,8,friday,17,normal,1440,5,B,base
136302,2026-08-21 17:30:21,8,friday,17,normal,1440,1,B,base
136303,2026-08-21 17:32:42,8,friday,17,normal,1440,5,A,base
136304,2026-08-21 17:33:28,8,friday,17,normal,1440,5,A,base
136305,2026-08-21 17:34:02,8,friday,17,normal,1440,2,B,base
136306,2026-08-21 17:35:21,8,friday,17,normal,1440,2,A,base
136307,2026-08-21 17:37:17,8,friday,17,normal,1440,7,B,base
136308,2026-08-21 17:44:20,8,friday,17,normal,1440,3,A,base
136309,2026-08-21 17:46:02,8,friday,17,normal,1440,9,B,base
136310,2026-08-21 17:48:11,8,friday,17,normal,1440,2,A,base
136311,2026-08-21 17:54:06,8,friday,17,normal,1440,5,A,base
136312,2026-08-21 17:54:51,8,friday,17,normal,1440,3,A,base
136313,2026-08-21 17:57:04,8,friday,17,normal,1440,2,A,base
136314,2026-08-21 17:57:50,8,friday,17,normal,1440,4,A,base
136315,2026-08-21 17:59:11,8,friday,17,normal,1440,4,A,base
136316,2026-08-21 17:59:16,8,friday,17,normal,1440,6,B,base
136317,2026-08-21 18:02:27,8,friday,18,normal,1440,2,A,base
136318,2026-08-21 18:09:03,8,friday,18,normal,1440,3,A,base
136319,2026-08-21 18:10:10,8,friday,18,normal,1440,2,A,base
136320,2026-08-21 18:11:10,8,friday,18,normal,1440,4,B,base
136321,2026-08-21 18:12:58,8,friday,18,urgent,240,3,A,base
136322,2026-08-21 18:22:00,8,friday,18,urgent,240,2,B,base
136323,2026-08-21 18:23:46,8,friday,18,normal,1440,5,A,base
136324,2026-08-21 18:25:40,8,friday,18,normal,1440,4,B,base
136325,2026-08-21 18:27:07,8,friday,18,normal,1440,1,A,base
136326,2026-08-21 18:28:16,8,friday,18,normal,1440,2,B,base
136327,2026-08-21 18:31:04,8,friday,18,normal,1440,2,A,base
136328,2026-08-21 18:31:47,8,friday,18,normal,1440,2,B,base
136329,2026-08-21 18:32:50,8,friday,18,normal,1440,3,A,base
136330,2026-08-21 18:37:06,8,friday,18,normal,1440,1,B,base
136331,2026-08-21 18:43:44,8,friday,18,normal,1440,4,A,base
136332,2026-08-21 18:46:34,8,friday,18,normal,1440,1,B,base
136333,2026-08-21 18:49:16,8,friday,18,normal,1440,3,A,base
136334,2026-08-21 18:51:24,8,friday,18,normal,1440,5,A,base
136335,2026-08-21 18:53:33,8,friday,18,normal,1440,4,A,base
136336,2026-08-21 18:58:30,8,friday,18,normal,1440,8,A,base
136337,2026-08-21 19:06:09,8,friday,19,normal,1440,2,A,base
136338,2026-08-21 19:11:22,8,friday,19,normal,1440,2,C,base
136339,2026-08-21 19:12:04,8,friday,19,normal,1440,2,A,base
136340,2026-08-21 19:15:03,8,friday,19,normal,1440,1,B,base
136341,2026-08-21 19:17:36,8,friday,19,urgent,240,3,A,base
136342,2026-08-21 19:18:24,8,friday,19,normal,1440,9,C,base
136343,2026-08-21 19:22:07,8,friday,19,normal,1440,4,A,base
136344,2026-08-21 19:42:19,8,friday,19,urgent,240,2,C,base
136345,2026-08-21 19:47:22,8,friday,19,urgent,240,3,A,base
136346,2026-08-21 19:47:48,8,friday,19,normal,1440,2,C,base
136347,2026-08-21 19:50:35,8,friday,19,normal,1440,1,A,base
136348,2026-08-21 19:55:39,8,friday,19,normal,1440,3,A,base
136349,2026-08-24 08:01:04,8,monday,8,urgent,240,7,B,base
136350,2026-08-24 08:01:51,8,monday,8,normal,1440,7,A,base
136351,2026-08-24 08:04:28,8,monday,8,normal,1440,1,A,base
136352,2026-08-24 08:05:19,8,monday,8,normal,1440,7,A,base
136353,2026-08-24 08:06:33,8,monday,8,normal,1440,3,A,base
136354,2026-08-24 08:08:33,8,monday,8,normal,1440,3,A,base
136355,2026-08-24 08:08:48,8,monday,8,normal,1440,1,A,base
136356,2026-08-24 08:09:48,8,monday,8,normal,1440,2,B,base
136357,2026-08-24 08:10:29,8,monday,8,normal,1440,4,A,base
136358,2026-08-24 08:11:14,8,monday,8,normal,1440,2,A,base
136359,2026-08-24 08:13:42,8,monday,8,normal,1440,1,A,base
136360,2026-08-24 08:13:52,8,monday,8,normal,1440,12,A,base
136361,2026-08-24 08:14:14,8,monday,8,normal,1440,4,A,base
136362,2026-08-24 08:14:31,8,monday,8,normal,1440,5,B,base
136363,2026-08-24 08:17:30,8,monday,8,urgent,240,1,A,base
136364,2026-08-24 08:19:39,8,monday,8,normal,1440,4,A,base
136365,2026-08-24 08:19:41,8,monday,8,urgent,240,3,B,base
136366,2026-08-24 08:21:18,8,monday,8,urgent,240,2,B,base
136367,2026-08-24 08:22:25,8,monday,8,normal,1440,3,B,base
136368,2026-08-24 08:22:40,8,monday,8,normal,1440,6,A,base
136369,2026-08-24 08:26:13,8,monday,8,normal,1440,6,B,base
136370,2026-08-24 08:29:41,8,monday,8,normal,1440,9,B,base
136371,2026-08-24 08:30:25,8,monday,8,normal,1440,7,A,base
136372,2026-08-24 08:32:41,8,monday,8,normal,1440,4,B,base
136373,2026-08-24 08:32:42,8,monday,8,normal,1440,5,A,base
136374,2026-08-24 08:34:19,8,monday,8,normal,1440,1,A,base
136375,2026-08-24 08:35:53,8,monday,8,normal,1440,7,C,base
136376,2026-08-24 08:40:13,8,monday,8,normal,1440,1,B,base
136377,2026-08-24 08:40:37,8,monday,8,normal,1440,6,C,base
136378,2026-08-24 08:42:02,8,monday,8,normal,1440,3,A,base
136379,2026-08-24 08:44:23,8,monday,8,normal,1440,3,B,base
136380,2026-08-24 08:46:09,8,monday,8,normal,1440,8,A,base
136381,2026-08-24 08:47:11,8,monday,8,urgent,240,2,A,base
136382,2026-08-24 08:47:40,8,monday,8,normal,1440,2,C,base
136383,2026-08-24 08:49:00,8,monday,8,normal,1440,5,A,base
136384,2026-08-24 08:49:27,8,monday,8,normal,1440,6,A,base
136385,2026-08-24 08:49:57,8,monday,8,urgent,240,4,A,base
136386,2026-08-24 08:50:08,8,monday,8,normal,1440,5,A,base
136387,2026-08-24 08:52:51,8,monday,8,normal,1440,2,B,base
136388,2026-08-24 08:53:01,8,monday,8,normal,1440,4,B,base
136389,2026-08-24 08:53:11,8,monday,8,normal,1440,2,A,base
136390,2026-08-24 08:53:56,8,monday,8,normal,1440,2,A,base
136391,2026-08-24 08:55:40,8,monday,8,normal,1440,2,B,base
136392,2026-08-24 08:58:49,8,monday,8,normal,1440,6,A,base
136393,2026-08-24 08:58:59,8,monday,8,normal,1440,2,C,base
136394,2026-08-24 08:59:13,8,monday,8,normal,1440,8,A,base
136395,2026-08-24 09:00:02,8,monday,9,normal,1440,1,B,base
136396,2026-08-24 09:00:15,8,monday,9,normal,1440,7,A,base
136397,2026-08-24 09:00:47,8,monday,9,normal,1440,4,B,base
136398,2026-08-24 09:01:05,8,monday,9,normal,1440,3,A,base
136399,2026-08-24 09:02:08,8,monday,9,normal,1440,4,A,base
136400,2026-08-24 09:02:16,8,monday,9,normal,1440,7,B,base
136401,2026-08-24 09:05:20,8,monday,9,normal,1440,11,C,base
136402,2026-08-24 09:05:42,8,monday,9,normal,1440,9,B,base
136403,2026-08-24 09:07:25,8,monday,9,normal,1440,4,A,base
